,id,subclass,site,page_url,title,issue_time,creation_time,end_time,province_name,city_name,purchase_type,business_type,minor_business_type,status
92,3750594,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=12e7079920904a0283b842859597bfa7,中山大学附属第六医院服务器、配套硬件及相关服务采购项目-公开招标公告,2021-04-28 15:42:00,2021-04-29 16:51:09,2021-04-29 16:51:09,,,,,,0
93,3750595,招标信息公告,www.gdebidding.com,https://www.gdebidding.com/zbxxgg/91691.jhtml,南方医科大学珠江医院全自动染色体显微图像扫描分析系统采购及相关服务项目招标公告,2021-04-29 00:00:00,2021-04-29 16:51:10,2021-04-29 16:51:10,,,,,,0
94,3750596,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=2c9e8ac278b115ad0178fdfa26644b81,龙华交警大队部营房建设项目（全过程工程咨询）,2021-04-29 09:00:00,2021-04-29 16:51:10,2021-04-29 16:51:10,,,,,,0
95,3750597,采购需求公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=934966055,多组学实验平台采购项目需求公示,2021-04-27 17:25:14,2021-04-29 16:51:10,2021-04-29 16:51:10,,,,,,0
96,3750598,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=1483aa07-fdaf-48f2-a812-08d909e02ba6,2021年数字国检能力提升包七：软件性能测试工具等招标公告,2021-04-28 17:44:35,2021-04-29 16:51:10,2021-04-29 16:51:10,广东省,深圳市,公开招标,,,0
97,3750599,招投标服务网公告,cgpt.sotcbb.com,https://cgpt.sotcbb.com/gzjgdetails?ztbfww-85f231313bcb4a9e9fcff354673af79f,河北雄安绿研检验认证有限公司地基检测设备采购结果公示,2021-04-13 00:00:00,2021-04-29 16:51:11,2021-04-29 16:51:11,,,,,,0
98,3750600,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=07f4d1c9031949da8c503653d6049f5c,佛山海关后勤管理中心佛山海关后勤管理中心物业出租（第四次）-竞争性磋商公告,2021-04-28 18:13:00,2021-04-29 16:51:11,2021-04-29 16:51:11,,,,,,0
99,3750601,招标公告,www.tobaccobid.com,https://search.tobaccobid.com/detailTenderpublic.action?id=40386,重庆中烟工业有限责任公司重庆卷烟厂1#变压器谐波滤波器改造,2021-04-29 00:00:00,2021-04-29 16:51:13,2021-04-29 16:51:13,,,,,其他,0
100,3750602,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=cc021b83-b030-4710-9b2f-15fcb23c6d90,深业多功能展厅AV系统供货及安装,2021-04-29 14:00:00,2021-04-29 16:51:13,2021-04-29 16:51:13,,,,,,0
101,3750603,采购需求公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=934966187,多组学实验平台采购项目需求公示,2021-04-27 17:25:14,2021-04-29 16:51:14,2021-04-29 16:51:14,,,,,,0
102,3750604,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=96ef1bf0-b2f0-4be6-a814-08d909e02ba6,广检集团广质院2021年液相色谱仪和离子色谱仪设备采购项目公开招标公告（招标编号： CLF0121GZ03QY34）,2021-04-28 17:50:09,2021-04-29 16:51:14,2021-04-29 16:51:14,广东省,广州市,公开招标,,,0
103,3750605,招标信息公告,www.gdebidding.com,https://www.gdebidding.com/zbxxgg/91696.jhtml,无废数字城市环保大脑之数据中心智能模块化机房二期建设项目招标公告,2021-04-29 00:00:00,2021-04-29 16:51:14,2021-04-29 16:51:14,,,,,,0
104,3750606,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=94610fa1c10f4159b5ebe0ff7cbbfdb5,AED-公开招标公告,2021-04-28 18:14:00,2021-04-29 16:51:15,2021-04-29 16:51:15,,,,,,0
105,3750607,非招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200287598.jhtml,广东电网有限责任公司2021年3月第二批35千伏及以上基建项目（含惠州、揭阳、清远、肇庆、茂名）施工[0002200000080919]-变更文件-招标2,2021-04-28 00:00:00,2021-04-29 16:51:16,2021-04-29 16:51:16,云南电网公司,,,货物,,0
106,3750608,结果公示,cgpt.sotcbb.com,https://cgpt.sotcbb.com/detail1?cjgg&qczbcg_szcg_b6347cf5-c051-4285-bc27-2725f06fbc3f.html,蓝牙耳机结果公示,2021-04-09 00:00:00,2021-04-29 16:51:17,2021-04-29 16:51:17,,,,货物,,0
107,3750609,招标公告,www.tobaccobid.com,https://search.tobaccobid.com/detailTenderpublic.action?id=40385,重庆中烟工业有限责任公司重庆卷烟厂1#变压器谐波滤波器改造,2021-04-29 00:00:00,2021-04-29 16:51:17,2021-04-29 16:51:17,,,,,其他,0
108,3750610,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=4b168db3-7af7-4834-a809-08d909e02ba6,哑资源智能综合管理系统部署项目竞争性磋商采购公告,2021-04-28 16:36:56,2021-04-29 16:51:17,2021-04-29 16:51:17,广东省,汕尾市,竞争性磋商,,,0
109,3750611,招标信息公告,www.gdebidding.com,https://www.gdebidding.com/zbxxgg/91699.jhtml,琶洲科技园西区C栋人才公寓装修修缮项目监理项目招标公告,2021-04-29 00:00:00,2021-04-29 16:51:18,2021-04-29 16:51:18,,,,,,0
110,3750612,采购需求公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=934861459,多组学实验平台采购项目需求公示,2021-04-27 17:25:14,2021-04-29 16:51:18,2021-04-29 16:51:18,,,,,,0
111,3750613,招标公告,www.tobaccobid.com,https://search.tobaccobid.com/detailTenderpublic.action?id=40387,重庆中烟工业有限责任公司重庆卷烟厂1#变压器谐波滤波器改造,2021-04-29 00:00:00,2021-04-29 16:51:19,2021-04-29 16:51:19,,,,,其他,0
112,3750614,非招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200287597.jhtml,调峰调频公司天二公司土建设施维修工程项目（综合大楼防水、公路年度修理、水工建筑物维修、坡地排水设施处理）结果公告,2021-04-28 00:00:00,2021-04-29 16:51:20,2021-04-29 16:51:20,云南电网公司,,,货物,,0
113,3750615,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=a65fd772c6e445fcb81aa8b53feec9ef,佛山市第四人民医院办公用品配送服务-公开招标公告,2021-04-28 18:14:00,2021-04-29 16:51:20,2021-04-29 16:51:20,,,,,,0
114,3750616,结果公示,cgpt.sotcbb.com,https://cgpt.sotcbb.com/detail1?cjgg&qczbcg_szcg_65cb4093-7fef-4dec-af13-ef45114a1afd.html,华为交换机结果公示,2021-04-09 00:00:00,2021-04-29 16:51:20,2021-04-29 16:51:20,,,,货物,,0
115,3750617,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=2c9e8ac278b115ad017916db8af8602a,坪山高新区产学研基地改造提升项目设计采购施工总承包（EPC）,2021-04-29 09:00:00,2021-04-29 16:51:20,2021-04-29 16:51:20,,,,,,0
116,3750618,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=ce2a7c19-08cd-4890-a80b-08d909e02ba6,2021-2022年中央空调、分体空调维修保养服务项目招标公告,2021-04-28 17:25:05,2021-04-29 16:51:21,2021-04-29 16:51:21,广东省,深圳市,公开招标,,,0
117,3750619,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=c9cda61339cd459caa7736af881af312,广东金融学院清远校区（首期）建设工程室内环境检测服务采购项目  实行单一来源采购方式的公示,2021-04-28 18:34:00,2021-04-29 16:51:21,2021-04-29 16:51:21,,,,,,0
118,3750620,采购需求公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=934861770,多组学实验平台采购项目需求公示,2021-04-27 17:25:14,2021-04-29 16:51:22,2021-04-29 16:51:22,,,,,,0
119,3750621,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=2c9e8ac278b115ad01791638730d5d4b,力合良景新制造厂房项目施工总承包工程,2021-04-29 09:00:00,2021-04-29 16:51:24,2021-04-29 16:51:24,,,,,,0
120,3750622,非招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200287596.jhtml,茂名供电局化州巡维中心技术业务用房工程施工结果公示,2021-04-28 00:00:00,2021-04-29 16:51:24,2021-04-29 16:51:24,云南电网公司,,,货物,,0
121,3750623,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=0d1d1ec8-5251-43b8-a80d-08d909e02ba6,食堂装修改造服务项目招标公告,2021-04-28 17:26:17,2021-04-29 16:51:24,2021-04-29 16:51:24,广东省,深圳市,公开招标,,,0
122,3750624,招标信息公告,www.gdebidding.com,https://www.gdebidding.com/zbxxgg/91689.jhtml,南方医科大学珠江医院神经电生理诊断设备采购及相关服务项目招标公告,2021-04-29 00:00:00,2021-04-29 16:51:24,2021-04-29 16:51:24,,,,,,0
123,3750625,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=6b68625e67c048b8989efa5303d4fe7e,肇庆鼎湖天然气热电联产项目辅机第二批招标（第14包：凝结水除铁过滤系统）-公开招标公告,2021-04-27 21:54:00,2021-04-29 16:51:25,2021-04-29 16:51:25,,,,,,0
124,3750626,招标变更,www.tobaccobid.com,https://search.tobaccobid.com/detailChange.action?id=4560,关于湖北省烟草公司黄石市公司2022年—2024年保洁服务变更说明,2021-04-27 00:00:00,2021-04-29 16:51:26,2021-04-29 16:51:26,,,,,其他,0
125,3750627,采购需求公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=934860982,多组学实验平台采购项目需求公示,2021-04-27 17:25:14,2021-04-29 16:51:26,2021-04-29 16:51:26,,,,,,0
126,3750628,结果公示,cgpt.sotcbb.com,https://cgpt.sotcbb.com/detail1?cjgg&qczbcg_szcg_f8f8f3e9-ac3b-4837-95a8-e9c2c3429cc6.html,1、2、5、7、9、11号线部分车型架大修物资采购项目第49包,2021-04-09 00:00:00,2021-04-29 16:51:28,2021-04-29 16:51:28,,,,货物,,0
127,3750629,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=2c9e8ac278b115ad0178f48eb10942e6,光明区纪委监委基地配套工程,2021-04-28 09:00:00,2021-04-29 16:51:28,2021-04-29 16:51:28,,,,,,0
128,3750630,非招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbgg/1200287594.jhtml,广州供电局白云机场三期扩建工程周边临空经济产业园区基础设施一期（龙口-小布安置区）项目输电线路迁改工程及白云机场三期扩建工程周边临空经济产业园区基础设施一期工程（平西安置区）项目输电线路迁改工程（电缆隧道土建部分）[勘察设计施工总承包]招,2021-04-28 00:00:00,2021-04-29 16:51:28,2021-04-29 16:51:28,云南电网公司,,,货物,,0
129,3750631,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=2bb63d280a6c4b989a3089512279bcec,肇庆鼎湖天然气热电联产项目辅机第二批招标（第15包：水水换热器）-公开招标公告,2021-04-27 21:58:00,2021-04-29 16:51:28,2021-04-29 16:51:28,,,,,,0
130,3750632,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=5ff8ff32-4a2d-4409-a80e-08d909e02ba6,2021-2022年食堂外包人员服务项目招标公告,2021-04-28 17:27:22,2021-04-29 16:51:28,2021-04-29 16:51:28,广东省,深圳市,公开招标,,,0
131,3750633,招标变更,www.tobaccobid.com,https://search.tobaccobid.com/detailChange.action?id=4562,关于湖北省烟草公司黄石市公司2022年—2024年保洁服务变更说明,2021-04-27 00:00:00,2021-04-29 16:51:30,2021-04-29 16:51:30,,,,,其他,0
132,3750634,采购需求公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=934861227,多组学实验平台采购项目需求公示,2021-04-27 17:25:14,2021-04-29 16:51:30,2021-04-29 16:51:30,,,,,,0
133,3750635,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=2304b48a-19af-4432-8d95-e214a24cdc80,福田区教育科学研究院附属中学改扩建工程拆除及绿化迁移(二次招标),2021-04-28 09:00:00,2021-04-29 16:51:30,2021-04-29 16:51:30,,,,,,0
134,3750636,结果公示,cgpt.sotcbb.com,https://cgpt.sotcbb.com/detail1?cjgg&qczbcg_szcg_54d9b168-04aa-47db-bbcd-c0895d1e1b43.html,1、2、5、7、9、11号线部分车型架大修物资采购项目第55包,2021-04-09 00:00:00,2021-04-29 16:51:30,2021-04-29 16:51:30,,,,货物,,0
135,3750637,非招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200287555.jhtml,2020-2021年广州供电局计量中心福沙立体仓库二期改造项目总承包结果公告,2021-04-28 00:00:00,2021-04-29 16:51:31,2021-04-29 16:51:31,云南电网公司,,,货物,,0
136,3750638,澄清更正公告,www.gdebidding.com,https://www.gdebidding.com/cqgzgg/91581.jhtml,广州白云国际机场股份有限公司消防安保管理中心服装 清洗服务项目延期公告,2021-04-28 00:00:00,2021-04-29 16:51:31,2021-04-29 16:51:31,,,,,,0
137,3750639,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=d875dd223911430fa2e2459dce9640a2,广州信息投资有限公司越秀区寺右新马路智慧灯杆项目杆体及其配套设备安装采购（第二次）-公开招标公告,2021-04-28 09:21:00,2021-04-29 16:51:32,2021-04-29 16:51:32,,,,,,0
138,3750640,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=ab606548-016b-4c1b-a7f9-08d909e02ba6,加热器具产品（配件）供应商与零部件供应商资源库招标招标公告（招标编号：CLF0121SZ02QY55）,2021-04-28 10:53:48,2021-04-29 16:51:32,2021-04-29 16:51:32,广东省,深圳市,公开招标,,,0
139,3750641,结果公示,cgpt.sotcbb.com,https://cgpt.sotcbb.com/detail1?cjgg&qczbcg_szcg_d53b8098-8a88-411e-b0bb-d7c57706d310.html,1、2、5、7、9、11号线部分车型架大修物资采购项目第63包,2021-04-09 00:00:00,2021-04-29 16:51:34,2021-04-29 16:51:34,,,,货物,,0
140,3750642,招标变更,www.tobaccobid.com,https://search.tobaccobid.com/detailChange.action?id=4561,关于湖北省烟草公司黄石市公司2022年—2024年保洁服务变更说明,2021-04-27 00:00:00,2021-04-29 16:51:34,2021-04-29 16:51:34,,,,,其他,0
141,3750643,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=e5ced211-4340-45fb-95ba-e62d68df2d24,深圳市轨道交通13号线二期工程（南延）歌剧院站建筑概念方案设计（含方案征集）,2021-04-28 14:00:00,2021-04-29 16:51:34,2021-04-29 16:51:34,,,,,,0
142,3750644,采购需求公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=934838755,多组学实验平台采购项目需求公示,2021-04-27 17:25:14,2021-04-29 16:51:35,2021-04-29 16:51:35,,,,,,0
143,3750645,澄清更正公告,www.gdebidding.com,https://www.gdebidding.com/cqgzgg/91694.jhtml,广东粤电平远泗水风电场调试工程澄清公告,2021-04-29 00:00:00,2021-04-29 16:51:35,2021-04-29 16:51:35,,,,,,0
144,3750646,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=d8d0a93ee1b24e07841e015272c208f6,3号炉高温受热面改造（标段二：施工项目）-公开招标公告,2021-04-28 10:42:00,2021-04-29 16:51:35,2021-04-29 16:51:35,,,,,,0
145,3750647,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=acc22ac2-97f2-4cd2-8a48-2808f205baa9,深圳市体育中心改造提升工程项目面积测绘咨询服务,2021-04-29 09:00:00,2021-04-29 16:51:36,2021-04-29 16:51:36,,,,,,0
146,3750648,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=080ec093-982b-4256-a805-08d909e02ba6,某部史馆建设项目公开招标公告,2021-04-28 16:12:19,2021-04-29 16:51:37,2021-04-29 16:51:37,广东省,湛江市,公开招标,,,0
147,3750649,非招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbgg/1200287553.jhtml,广州供电局2021年基建第二批施工项目专项招标招标公告,2021-04-28 00:00:00,2021-04-29 16:51:37,2021-04-29 16:51:37,云南电网公司,,,货物,,0
148,3750650,招标变更,www.tobaccobid.com,https://search.tobaccobid.com/detailChange.action?id=4555,关于湖北省烟草公司黄石市公司2022年—2024年保洁服务变更说明,2021-04-27 00:00:00,2021-04-29 16:51:37,2021-04-29 16:51:37,,,,,其他,0
149,3750651,结果公示,cgpt.sotcbb.com,https://cgpt.sotcbb.com/detail1?cjgg&qczbcg_szcg_a2b126d6-cbf8-451e-91a0-a5b8644deb64.html,1、2、5、7、9、11号线部分车型架大修物资采购项目第30包,2021-04-09 00:00:00,2021-04-29 16:51:37,2021-04-29 16:51:37,,,,货物,,0
150,3750652,采购需求公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=934838948,多组学实验平台采购项目需求公示,2021-04-27 17:25:14,2021-04-29 16:51:39,2021-04-29 16:51:39,,,,,,0
151,3750653,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=62eb33d5-b519-4c2a-a80a-08d909e02ba6,前海深港基金小镇公司服务体系制定咨询服务项目比选公告,2021-04-28 16:32:01,2021-04-29 16:51:40,2021-04-29 16:51:40,广东省,深圳市,询价,,,0
152,3750654,澄清更正公告,www.gdebidding.com,https://www.gdebidding.com/cqgzgg/91695.jhtml,广东能源集团惠州天然气开发有限公司惠州LNG接收站外输管道项目无损检测服务澄清公告,2021-04-29 00:00:00,2021-04-29 16:51:40,2021-04-29 16:51:40,,,,,,0
153,3750655,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=360b2a5c73ae49168f8c79b726095c71,广州中远海运空运白云机场仓储项目第三方检测监测服务-公开招标公告,2021-04-28 11:53:00,2021-04-29 16:51:40,2021-04-29 16:51:40,,,,,,0
154,3750656,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=5f25847e-ebcc-4f4d-970a-f88ccda2f34a,深圳燃气深圳区域电子标签采购批量招标(二次),2021-04-29 09:00:00,2021-04-29 16:51:40,2021-04-29 16:51:40,,,,,,0
155,3750657,非招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbgg/1200287579.jhtml,海南电网有限责任公司2021年第一批基建配网施工招标公告,2021-04-28 00:00:00,2021-04-29 16:51:41,2021-04-29 16:51:41,云南电网公司,,,货物,,0
156,3750658,结果公示,cgpt.sotcbb.com,https://cgpt.sotcbb.com/detail1?cjgg&qczbcg_szcg_2d72c6c5-9c5f-4de6-a683-ed34ade558c5.html,1、2、5、7、9、11号线部分车型架大修物资采购项目第36包,2021-04-09 00:00:00,2021-04-29 16:51:41,2021-04-29 16:51:41,,,,货物,,0
157,3750659,招标变更,www.tobaccobid.com,https://search.tobaccobid.com/detailChange.action?id=4554,关于湖北省烟草公司黄石市公司2022年—2024年保洁服务变更说明,2021-04-27 00:00:00,2021-04-29 16:51:42,2021-04-29 16:51:42,,,,,其他,0
158,3750660,采购需求公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=934498680,多组学实验平台采购项目需求公示,2021-04-27 17:25:14,2021-04-29 16:51:42,2021-04-29 16:51:42,,,,,,0
